"id";"created_at";"respuesta";"updated_at";"question_id";"user_id"
"17571";"2025-05-12 21:38:57,528907";"Moderado";"2025-05-12 21:38:57,528907";"23";"1"
"17572";"2025-05-12 21:38:57,697649";"Poco";"2025-05-12 21:38:57,697649";"24";"1"
"17573";"2025-05-12 21:38:58,903909";"Ocasionalmente";"2025-05-12 21:38:58,903909";"21";"1"
"17574";"2025-05-12 21:38:59,076190";"Buena";"2025-05-12 21:38:59,076190";"22";"1"
"17575";"2025-05-12 21:38:59,255682";"Moderado";"2025-05-12 21:38:59,255682";"23";"1"
"17576";"2025-05-12 21:38:59,429336";"Totalmente";"2025-05-12 21:38:59,429336";"24";"1"
"17577";"2025-05-12 21:39:00,654987";"Siempre";"2025-05-12 21:39:00,654987";"21";"1"
"17578";"2025-05-12 21:39:00,835980";"Muy buena";"2025-05-12 21:39:00,835980";"22";"1"
"17579";"2025-05-12 21:39:01,009453";"Moderado";"2025-05-12 21:39:01,009453";"23";"1"
"17580";"2025-05-12 21:39:01,181620";"Nada";"2025-05-12 21:39:01,181620";"24";"1"
"17581";"2025-05-12 21:39:02,401759";"Siempre";"2025-05-12 21:39:02,401759";"21";"1"
"17582";"2025-05-12 21:39:02,572468";"Mala";"2025-05-12 21:39:02,572468";"22";"1"
"17583";"2025-05-12 21:39:02,745372";"Amplio";"2025-05-12 21:39:02,745372";"23";"1"
"17584";"2025-05-12 21:39:02,913984";"Poco";"2025-05-12 21:39:02,913984";"24";"1"
"17585";"2025-05-12 21:39:04,123904";"Frecuentemente";"2025-05-12 21:39:04,123904";"21";"1"
"17586";"2025-05-12 21:39:04,293074";"Muy buena";"2025-05-12 21:39:04,293074";"22";"1"
"17587";"2025-05-12 21:39:04,467902";"Moderado";"2025-05-12 21:39:04,467902";"23";"1"
"17588";"2025-05-12 21:39:04,640173";"Poco";"2025-05-12 21:39:04,640173";"24";"1"
"17589";"2025-05-12 21:39:05,864788";"Frecuentemente";"2025-05-12 21:39:05,864788";"21";"1"
"17590";"2025-05-12 21:39:06,042718";"Neutral";"2025-05-12 21:39:06,042718";"22";"1"
"17591";"2025-05-12 21:39:06,215160";"Moderado";"2025-05-12 21:39:06,215160";"23";"1"
"17592";"2025-05-12 21:39:06,382988";"Parcialmente";"2025-05-12 21:39:06,382988";"24";"1"
"17593";"2025-05-12 21:39:07,609819";"Siempre";"2025-05-12 21:39:07,609819";"21";"1"
"17594";"2025-05-12 21:39:07,778566";"Neutral";"2025-05-12 21:39:07,778566";"22";"1"
"17595";"2025-05-12 21:39:07,947236";"Moderado";"2025-05-12 21:39:07,947236";"23";"1"
"17596";"2025-05-12 21:39:08,116216";"Nada";"2025-05-12 21:39:08,116216";"24";"1"
"17597";"2025-05-12 21:39:09,323667";"Siempre";"2025-05-12 21:39:09,323667";"21";"1"
"17598";"2025-05-12 21:39:09,503102";"Neutral";"2025-05-12 21:39:09,503102";"22";"1"
"17599";"2025-05-12 21:39:09,673863";"Moderado";"2025-05-12 21:39:09,673863";"23";"1"
"17600";"2025-05-12 21:39:09,844014";"Totalmente";"2025-05-12 21:39:09,844014";"24";"1"
"17601";"2025-05-12 21:39:11,069279";"Siempre";"2025-05-12 21:39:11,069279";"21";"1"
"17602";"2025-05-12 21:39:11,240045";"Buena";"2025-05-12 21:39:11,240045";"22";"1"
"17603";"2025-05-12 21:39:11,410618";"Moderado";"2025-05-12 21:39:11,410618";"23";"1"
"17604";"2025-05-12 21:39:11,579954";"Parcialmente";"2025-05-12 21:39:11,579954";"24";"1"
"17605";"2025-05-12 21:39:12,809545";"Frecuentemente";"2025-05-12 21:39:12,809545";"21";"1"
"17606";"2025-05-12 21:39:12,981795";"Buena";"2025-05-12 21:39:12,981795";"22";"1"
"17607";"2025-05-12 21:39:13,154030";"Pequeño";"2025-05-12 21:39:13,154030";"23";"1"
"17608";"2025-05-12 21:39:13,326202";"Parcialmente";"2025-05-12 21:39:13,326202";"24";"1"
"17609";"2025-05-12 21:39:14,553408";"Ocasionalmente";"2025-05-12 21:39:14,553408";"21";"1"
"17610";"2025-05-12 21:39:14,725130";"Neutral";"2025-05-12 21:39:14,725130";"22";"1"
"17611";"2025-05-12 21:39:14,897904";"Pequeño";"2025-05-12 21:39:14,897904";"23";"1"
"17612";"2025-05-12 21:39:15,069847";"Totalmente";"2025-05-12 21:39:15,069847";"24";"1"
"17613";"2025-05-12 21:39:16,290616";"Ocasionalmente";"2025-05-12 21:39:16,290616";"21";"1"
"17614";"2025-05-12 21:39:16,465790";"Muy buena";"2025-05-12 21:39:16,465790";"22";"1"
"17615";"2025-05-12 21:39:16,637720";"Moderado";"2025-05-12 21:39:16,637720";"23";"1"
"17616";"2025-05-12 21:39:16,813118";"Parcialmente";"2025-05-12 21:39:16,813118";"24";"1"
"17617";"2025-05-12 21:39:18,028691";"Frecuentemente";"2025-05-12 21:39:18,028691";"21";"1"
"17618";"2025-05-12 21:39:18,201644";"Buena";"2025-05-12 21:39:18,201644";"22";"1"
"17619";"2025-05-12 21:39:18,374477";"Pequeño";"2025-05-12 21:39:18,374477";"23";"1"
"17620";"2025-05-12 21:39:18,543705";"Parcialmente";"2025-05-12 21:39:18,543705";"24";"1"
"17621";"2025-05-12 21:39:19,761749";"Ocasionalmente";"2025-05-12 21:39:19,761749";"21";"1"
"17622";"2025-05-12 21:39:19,929306";"Buena";"2025-05-12 21:39:19,929306";"22";"1"
"17623";"2025-05-12 21:39:20,103516";"Moderado";"2025-05-12 21:39:20,103516";"23";"1"
"17624";"2025-05-12 21:39:20,274447";"Poco";"2025-05-12 21:39:20,274447";"24";"1"
"17625";"2025-05-12 21:39:21,502169";"Frecuentemente";"2025-05-12 21:39:21,502169";"21";"1"
"17626";"2025-05-12 21:39:21,675785";"Muy buena";"2025-05-12 21:39:21,675785";"22";"1"
"17627";"2025-05-12 21:39:21,846011";"Ninguno";"2025-05-12 21:39:21,846011";"23";"1"
"17628";"2025-05-12 21:39:22,017926";"Totalmente";"2025-05-12 21:39:22,017926";"24";"1"
"17629";"2025-05-12 21:39:23,237931";"Frecuentemente";"2025-05-12 21:39:23,237931";"21";"1"
"17630";"2025-05-12 21:39:23,406931";"Neutral";"2025-05-12 21:39:23,406931";"22";"1"
"17631";"2025-05-12 21:39:23,588308";"Moderado";"2025-05-12 21:39:23,588308";"23";"1"
"17632";"2025-05-12 21:39:23,758423";"Nada";"2025-05-12 21:39:23,758423";"24";"1"
"17633";"2025-05-12 21:39:24,979033";"Ocasionalmente";"2025-05-12 21:39:24,979033";"21";"1"
"17634";"2025-05-12 21:39:25,155557";"Neutral";"2025-05-12 21:39:25,155557";"22";"1"
"17635";"2025-05-12 21:39:25,327962";"Amplio";"2025-05-12 21:39:25,327962";"23";"1"
"17636";"2025-05-12 21:39:25,501269";"Parcialmente";"2025-05-12 21:39:25,501269";"24";"1"
"17637";"2025-05-12 21:39:27,614911";"Frecuentemente";"2025-05-12 21:39:27,614911";"21";"1"
"17638";"2025-05-12 21:39:27,794520";"Buena";"2025-05-12 21:39:27,794520";"22";"1"
"17639";"2025-05-12 21:39:27,965541";"Moderado";"2025-05-12 21:39:27,965541";"23";"1"
"17640";"2025-05-12 21:39:28,138060";"Totalmente";"2025-05-12 21:39:28,138060";"24";"1"
"17641";"2025-05-12 21:39:29,354706";"Frecuentemente";"2025-05-12 21:39:29,354706";"21";"1"
"17642";"2025-05-12 21:39:29,526096";"Buena";"2025-05-12 21:39:29,526096";"22";"1"
"17643";"2025-05-12 21:39:29,699994";"Ninguno";"2025-05-12 21:39:29,699994";"23";"1"
"17644";"2025-05-12 21:39:29,874715";"Parcialmente";"2025-05-12 21:39:29,874715";"24";"1"
"17645";"2025-05-12 21:39:31,098671";"Siempre";"2025-05-12 21:39:31,098671";"21";"1"
"17646";"2025-05-12 21:39:31,271458";"Mala";"2025-05-12 21:39:31,271458";"22";"1"
"17647";"2025-05-12 21:39:31,440396";"Ninguno";"2025-05-12 21:39:31,440396";"23";"1"
"17648";"2025-05-12 21:39:31,615175";"Nada";"2025-05-12 21:39:31,615175";"24";"1"
"17649";"2025-05-12 21:39:32,844846";"Ocasionalmente";"2025-05-12 21:39:32,844846";"21";"1"
"17650";"2025-05-12 21:39:33,013435";"Neutral";"2025-05-12 21:39:33,013435";"22";"1"
"17651";"2025-05-12 21:39:33,186235";"Pequeño";"2025-05-12 21:39:33,186235";"23";"1"
"17652";"2025-05-12 21:39:33,356403";"Parcialmente";"2025-05-12 21:39:33,356403";"24";"1"
"17653";"2025-05-12 21:39:34,558257";"Frecuentemente";"2025-05-12 21:39:34,558257";"21";"1"
"17654";"2025-05-12 21:39:34,726182";"Mala";"2025-05-12 21:39:34,726182";"22";"1"
"17655";"2025-05-12 21:39:34,897586";"Ninguno";"2025-05-12 21:39:34,897586";"23";"1"
"17656";"2025-05-12 21:39:35,069549";"Parcialmente";"2025-05-12 21:39:35,069549";"24";"1"
"17657";"2025-05-12 21:39:36,335304";"Frecuentemente";"2025-05-12 21:39:36,335304";"21";"1"
"17658";"2025-05-12 21:39:36,507718";"Buena";"2025-05-12 21:39:36,507718";"22";"1"
"17659";"2025-05-12 21:39:36,680108";"Moderado";"2025-05-12 21:39:36,680108";"23";"1"
"17660";"2025-05-12 21:39:36,851927";"Parcialmente";"2025-05-12 21:39:36,851927";"24";"1"
"17661";"2025-05-12 21:39:38,066006";"Frecuentemente";"2025-05-12 21:39:38,066006";"21";"1"
"17662";"2025-05-12 21:39:38,244927";"Buena";"2025-05-12 21:39:38,244927";"22";"1"
"17663";"2025-05-12 21:39:38,413903";"Pequeño";"2025-05-12 21:39:38,413903";"23";"1"
"17664";"2025-05-12 21:39:38,583463";"Nada";"2025-05-12 21:39:38,583463";"24";"1"
"17665";"2025-05-12 21:39:39,955419";"Frecuentemente";"2025-05-12 21:39:39,955419";"21";"1"
"17666";"2025-05-12 21:39:40,127852";"Buena";"2025-05-12 21:39:40,127852";"22";"1"
"17667";"2025-05-12 21:39:40,301677";"Amplio";"2025-05-12 21:39:40,301677";"23";"1"
"17668";"2025-05-12 21:39:40,470904";"Totalmente";"2025-05-12 21:39:40,470904";"24";"1"
"17669";"2025-05-12 21:39:41,688397";"Siempre";"2025-05-12 21:39:41,688397";"21";"1"
"17670";"2025-05-12 21:39:41,862088";"Buena";"2025-05-12 21:39:41,862088";"22";"1"
"17671";"2025-05-12 21:39:42,031946";"Ninguno";"2025-05-12 21:39:42,031946";"23";"1"
"17672";"2025-05-12 21:39:42,204867";"Parcialmente";"2025-05-12 21:39:42,204867";"24";"1"
"17673";"2025-05-12 21:39:43,501649";"Frecuentemente";"2025-05-12 21:39:43,501649";"21";"1"
"17674";"2025-05-12 21:39:43,768369";"Mala";"2025-05-12 21:39:43,768369";"22";"1"
"17675";"2025-05-12 21:39:43,984626";"Moderado";"2025-05-12 21:39:43,984626";"23";"1"
"17676";"2025-05-12 21:39:44,253481";"Totalmente";"2025-05-12 21:39:44,253481";"24";"1"
"17677";"2025-05-12 21:39:46,017956";"Siempre";"2025-05-12 21:39:46,017956";"21";"1"
"17678";"2025-05-12 21:39:46,252269";"Buena";"2025-05-12 21:39:46,252269";"22";"1"
"17679";"2025-05-12 21:39:46,519582";"Pequeño";"2025-05-12 21:39:46,519582";"23";"1"
"17680";"2025-05-12 21:39:46,754166";"Totalmente";"2025-05-12 21:39:46,754166";"24";"1"
"17681";"2025-05-12 21:39:48,426349";"Nunca";"2025-05-12 21:39:48,426349";"21";"1"
"17682";"2025-05-12 21:39:48,683122";"Buena";"2025-05-12 21:39:48,683122";"22";"1"
"17683";"2025-05-12 21:39:48,882050";"Pequeño";"2025-05-12 21:39:48,882050";"23";"1"
"17684";"2025-05-12 21:39:49,309269";"Parcialmente";"2025-05-12 21:39:49,309269";"24";"1"
"17685";"2025-05-12 21:39:51,203447";"Nunca";"2025-05-12 21:39:51,203447";"21";"1"
"17686";"2025-05-12 21:39:51,468655";"Buena";"2025-05-12 21:39:51,468655";"22";"1"
"17687";"2025-05-12 21:39:51,716632";"Pequeño";"2025-05-12 21:39:51,716632";"23";"1"
"17688";"2025-05-12 21:39:51,982972";"Parcialmente";"2025-05-12 21:39:51,982972";"24";"1"
"17689";"2025-05-12 21:39:53,881204";"Frecuentemente";"2025-05-12 21:39:53,881204";"21";"1"
"17690";"2025-05-12 21:39:54,142459";"Buena";"2025-05-12 21:39:54,142459";"22";"1"
"17691";"2025-05-12 21:39:54,389966";"Pequeño";"2025-05-12 21:39:54,389966";"23";"1"
"17692";"2025-05-12 21:39:54,654765";"Totalmente";"2025-05-12 21:39:54,654765";"24";"1"
"17693";"2025-05-12 21:39:56,548152";"Nunca";"2025-05-12 21:39:56,548152";"21";"1"
"17694";"2025-05-12 21:39:56,848250";"Buena";"2025-05-12 21:39:56,848250";"22";"1"
"17695";"2025-05-12 21:39:57,233892";"Pequeño";"2025-05-12 21:39:57,233892";"23";"1"
"17696";"2025-05-12 21:39:57,534245";"Totalmente";"2025-05-12 21:39:57,534245";"24";"1"
"17697";"2025-05-12 21:39:59,368845";"Ocasionalmente";"2025-05-12 21:39:59,368845";"21";"1"
"17698";"2025-05-12 21:39:59,637288";"Neutral";"2025-05-12 21:39:59,637288";"22";"1"
"17699";"2025-05-12 21:39:59,896625";"Moderado";"2025-05-12 21:39:59,896625";"23";"1"
"17700";"2025-05-12 21:40:00,159727";"Parcialmente";"2025-05-12 21:40:00,159727";"24";"1"
"17701";"2025-05-12 21:40:01,938850";"Frecuentemente";"2025-05-12 21:40:01,938850";"21";"1"
"17702";"2025-05-12 21:40:02,238355";"Muy buena";"2025-05-12 21:40:02,238355";"22";"1"
"17703";"2025-05-12 21:40:02,491988";"Amplio";"2025-05-12 21:40:02,491988";"23";"1"
"17704";"2025-05-12 21:40:02,739121";"Totalmente";"2025-05-12 21:40:02,739121";"24";"1"
"17705";"2025-05-12 21:40:04,662671";"Ocasionalmente";"2025-05-12 21:40:04,662671";"21";"1"
"17706";"2025-05-12 21:40:04,915883";"Buena";"2025-05-12 21:40:04,915883";"22";"1"
"17707";"2025-05-12 21:40:05,184734";"Ninguno";"2025-05-12 21:40:05,184734";"23";"1"
"17708";"2025-05-12 21:40:05,425910";"Poco";"2025-05-12 21:40:05,425910";"24";"1"
"17709";"2025-05-12 21:40:07,209323";"Siempre";"2025-05-12 21:40:07,209323";"21";"1"
"17710";"2025-05-12 21:40:07,472518";"Muy buena";"2025-05-12 21:40:07,472518";"22";"1"
"17711";"2025-05-12 21:40:07,739053";"Pequeño";"2025-05-12 21:40:07,739053";"23";"1"
"17712";"2025-05-12 21:40:07,981022";"Poco";"2025-05-12 21:40:07,981022";"24";"1"
"17713";"2025-05-12 21:40:09,817102";"Frecuentemente";"2025-05-12 21:40:09,817102";"21";"1"
"17714";"2025-05-12 21:40:10,057437";"Neutral";"2025-05-12 21:40:10,057437";"22";"1"
"17715";"2025-05-12 21:40:10,288123";"Pequeño";"2025-05-12 21:40:10,288123";"23";"1"
"17716";"2025-05-12 21:40:10,582695";"Nada";"2025-05-12 21:40:10,582695";"24";"1"
"17717";"2025-05-12 21:40:12,274740";"Ocasionalmente";"2025-05-12 21:40:12,274740";"21";"1"
"17718";"2025-05-12 21:40:12,660575";"Buena";"2025-05-12 21:40:12,660575";"22";"1"
"17719";"2025-05-12 21:40:12,993149";"Ninguno";"2025-05-12 21:40:12,993149";"23";"1"
"17720";"2025-05-12 21:40:13,288643";"Parcialmente";"2025-05-12 21:40:13,288643";"24";"1"
"17721";"2025-05-12 21:40:14,866424";"Frecuentemente";"2025-05-12 21:40:14,866424";"21";"1"
"17722";"2025-05-12 21:40:15,114099";"Buena";"2025-05-12 21:40:15,114099";"22";"1"
"17723";"2025-05-12 21:40:15,296894";"Pequeño";"2025-05-12 21:40:15,296894";"23";"1"
"17724";"2025-05-12 21:40:15,522006";"Poco";"2025-05-12 21:40:15,522006";"24";"1"
"17725";"2025-05-12 21:40:17,282232";"Siempre";"2025-05-12 21:40:17,282232";"21";"1"
"17726";"2025-05-12 21:40:17,549134";"Muy buena";"2025-05-12 21:40:17,549134";"22";"1"
"17727";"2025-05-12 21:40:17,799558";"Moderado";"2025-05-12 21:40:17,799558";"23";"1"
"17728";"2025-05-12 21:40:18,041043";"Poco";"2025-05-12 21:40:18,041043";"24";"1"
"17729";"2025-05-12 21:40:19,799301";"Frecuentemente";"2025-05-12 21:40:19,799301";"21";"1"
"17730";"2025-05-12 21:40:20,057880";"Buena";"2025-05-12 21:40:20,057880";"22";"1"
"17731";"2025-05-12 21:40:20,322062";"Amplio";"2025-05-12 21:40:20,322062";"23";"1"
"17732";"2025-05-12 21:40:20,594376";"Poco";"2025-05-12 21:40:20,594376";"24";"1"
"17733";"2025-05-12 21:40:22,662156";"Ocasionalmente";"2025-05-12 21:40:22,662156";"21";"1"
"17734";"2025-05-12 21:40:23,123237";"Buena";"2025-05-12 21:40:23,123237";"22";"1"
"17735";"2025-05-12 21:40:23,410701";"Ninguno";"2025-05-12 21:40:23,410701";"23";"1"
"17736";"2025-05-12 21:40:23,642672";"Parcialmente";"2025-05-12 21:40:23,642672";"24";"1"
"17737";"2025-05-12 21:40:25,134983";"Siempre";"2025-05-12 21:40:25,134983";"21";"1"
"17738";"2025-05-12 21:40:25,333347";"Mala";"2025-05-12 21:40:25,333347";"22";"1"
"17739";"2025-05-12 21:40:25,527598";"Moderado";"2025-05-12 21:40:25,527598";"23";"1"
"17740";"2025-05-12 21:40:25,716569";"Parcialmente";"2025-05-12 21:40:25,717137";"24";"1"
"17741";"2025-05-12 21:40:27,178432";"Ocasionalmente";"2025-05-12 21:40:27,178432";"21";"1"
"17742";"2025-05-12 21:40:27,378697";"Neutral";"2025-05-12 21:40:27,378697";"22";"1"
"17743";"2025-05-12 21:40:27,595239";"Amplio";"2025-05-12 21:40:27,595239";"23";"1"
"17744";"2025-05-12 21:40:27,783315";"Parcialmente";"2025-05-12 21:40:27,783315";"24";"1"
"17745";"2025-05-12 21:40:29,204711";"Ocasionalmente";"2025-05-12 21:40:29,204711";"21";"1"
"17746";"2025-05-12 21:40:29,414503";"Neutral";"2025-05-12 21:40:29,414503";"22";"1"
"17747";"2025-05-12 21:40:29,606436";"Moderado";"2025-05-12 21:40:29,606436";"23";"1"
"17748";"2025-05-12 21:40:29,821514";"Totalmente";"2025-05-12 21:40:29,821514";"24";"1"
"17749";"2025-05-12 21:40:31,256443";"Ocasionalmente";"2025-05-12 21:40:31,256443";"21";"1"
"17750";"2025-05-12 21:40:31,451449";"Neutral";"2025-05-12 21:40:31,451449";"22";"1"
"17751";"2025-05-12 21:40:31,657408";"Moderado";"2025-05-12 21:40:31,657408";"23";"1"
"17752";"2025-05-12 21:40:31,844690";"Parcialmente";"2025-05-12 21:40:31,844690";"24";"1"
"17753";"2025-05-12 21:40:33,254874";"Frecuentemente";"2025-05-12 21:40:33,254874";"21";"1"
"17754";"2025-05-12 21:40:33,456765";"Muy buena";"2025-05-12 21:40:33,456765";"22";"1"
"17755";"2025-05-12 21:40:33,650004";"Pequeño";"2025-05-12 21:40:33,650004";"23";"1"
"17756";"2025-05-12 21:40:33,879979";"Parcialmente";"2025-05-12 21:40:33,879979";"24";"1"
"17757";"2025-05-12 21:40:35,255185";"Frecuentemente";"2025-05-12 21:40:35,255185";"21";"1"
"17758";"2025-05-12 21:40:35,452282";"Buena";"2025-05-12 21:40:35,452282";"22";"1"
"17759";"2025-05-12 21:40:35,646103";"Pequeño";"2025-05-12 21:40:35,646103";"23";"1"
"17760";"2025-05-12 21:40:35,886319";"Parcialmente";"2025-05-12 21:40:35,886319";"24";"1"
"17761";"2025-05-12 21:40:37,340321";"Ocasionalmente";"2025-05-12 21:40:37,340321";"21";"1"
"17762";"2025-05-12 21:40:37,557859";"Buena";"2025-05-12 21:40:37,557859";"22";"1"
"17763";"2025-05-12 21:40:37,754665";"Moderado";"2025-05-12 21:40:37,754665";"23";"1"
"17764";"2025-05-12 21:40:37,957819";"Totalmente";"2025-05-12 21:40:37,957819";"24";"1"
"17765";"2025-05-12 21:40:39,360039";"Siempre";"2025-05-12 21:40:39,360039";"21";"1"
"17766";"2025-05-12 21:40:39,598513";"Muy buena";"2025-05-12 21:40:39,598513";"22";"1"
"17767";"2025-05-12 21:40:39,807761";"Amplio";"2025-05-12 21:40:39,807761";"23";"1"
"17768";"2025-05-12 21:40:40,010999";"Parcialmente";"2025-05-12 21:40:40,010999";"24";"1"
"17769";"2025-05-12 21:40:41,396327";"Ocasionalmente";"2025-05-12 21:40:41,396327";"21";"1"
"17770";"2025-05-12 21:40:41,590718";"Buena";"2025-05-12 21:40:41,590718";"22";"1"
"17771";"2025-05-12 21:40:41,782531";"Pequeño";"2025-05-12 21:40:41,782531";"23";"1"
"17772";"2025-05-12 21:40:42,002797";"Totalmente";"2025-05-12 21:40:42,002797";"24";"1"
"17773";"2025-05-12 21:40:43,522549";"Nunca";"2025-05-12 21:40:43,522549";"21";"1"
"17774";"2025-05-12 21:40:43,718670";"Muy buena";"2025-05-12 21:40:43,718670";"22";"1"
"17775";"2025-05-12 21:40:43,926764";"Pequeño";"2025-05-12 21:40:43,926764";"23";"1"
"17776";"2025-05-12 21:40:44,134811";"Poco";"2025-05-12 21:40:44,134811";"24";"1"
"17777";"2025-05-12 21:40:45,580296";"Frecuentemente";"2025-05-12 21:40:45,580296";"21";"1"
"17778";"2025-05-12 21:40:45,775587";"Muy buena";"2025-05-12 21:40:45,775587";"22";"1"
"17779";"2025-05-12 21:40:45,989429";"Pequeño";"2025-05-12 21:40:45,989429";"23";"1"
"17780";"2025-05-12 21:40:46,202210";"Parcialmente";"2025-05-12 21:40:46,202210";"24";"1"
"17781";"2025-05-12 21:40:47,637205";"Ocasionalmente";"2025-05-12 21:40:47,637205";"21";"1"
"17782";"2025-05-12 21:40:47,838139";"Mala";"2025-05-12 21:40:47,838139";"22";"1"
"17783";"2025-05-12 21:40:48,048949";"Pequeño";"2025-05-12 21:40:48,048949";"23";"1"
"17784";"2025-05-12 21:40:48,263723";"Poco";"2025-05-12 21:40:48,263723";"24";"1"
"17785";"2025-05-12 21:40:49,667010";"Siempre";"2025-05-12 21:40:49,667010";"21";"1"
"17786";"2025-05-12 21:40:49,884030";"Muy buena";"2025-05-12 21:40:49,884030";"22";"1"
"17787";"2025-05-12 21:40:50,085381";"Moderado";"2025-05-12 21:40:50,085381";"23";"1"
"17788";"2025-05-12 21:40:50,293335";"Parcialmente";"2025-05-12 21:40:50,293335";"24";"1"
"17789";"2025-05-12 21:40:51,723316";"Frecuentemente";"2025-05-12 21:40:51,723316";"21";"1"
"17790";"2025-05-12 21:40:51,916652";"Neutral";"2025-05-12 21:40:51,916652";"22";"1"
"17791";"2025-05-12 21:40:52,112867";"Ninguno";"2025-05-12 21:40:52,112867";"23";"1"
"17792";"2025-05-12 21:40:52,326110";"Nada";"2025-05-12 21:40:52,326110";"24";"1"
"17793";"2025-05-12 21:40:53,794757";"Siempre";"2025-05-12 21:40:53,794757";"21";"1"
"17794";"2025-05-12 21:40:53,992361";"Buena";"2025-05-12 21:40:53,992361";"22";"1"
"17795";"2025-05-12 21:40:54,192258";"Moderado";"2025-05-12 21:40:54,192258";"23";"1"
"17796";"2025-05-12 21:40:54,388872";"Totalmente";"2025-05-12 21:40:54,388872";"24";"1"
"17797";"2025-05-12 21:40:55,820073";"Ocasionalmente";"2025-05-12 21:40:55,820073";"21";"1"
"17798";"2025-05-12 21:40:56,026509";"Neutral";"2025-05-12 21:40:56,026509";"22";"1"
"17799";"2025-05-12 21:40:56,232514";"Moderado";"2025-05-12 21:40:56,232514";"23";"1"
"17800";"2025-05-12 21:40:56,440600";"Nada";"2025-05-12 21:40:56,440600";"24";"1"
"17801";"2025-05-12 21:40:57,896477";"Frecuentemente";"2025-05-12 21:40:57,896477";"21";"1"
"17802";"2025-05-12 21:40:58,086331";"Muy buena";"2025-05-12 21:40:58,086331";"22";"1"
"17803";"2025-05-12 21:40:58,275822";"Pequeño";"2025-05-12 21:40:58,275822";"23";"1"
"17804";"2025-05-12 21:40:58,481686";"Poco";"2025-05-12 21:40:58,481686";"24";"1"
"17805";"2025-05-12 21:40:59,915350";"Siempre";"2025-05-12 21:40:59,915350";"21";"1"
"17806";"2025-05-12 21:41:00,112080";"Buena";"2025-05-12 21:41:00,112080";"22";"1"
"17807";"2025-05-12 21:41:00,326253";"Amplio";"2025-05-12 21:41:00,326253";"23";"1"
"17808";"2025-05-12 21:41:00,534541";"Poco";"2025-05-12 21:41:00,534541";"24";"1"
"17809";"2025-05-12 21:41:02,072906";"Frecuentemente";"2025-05-12 21:41:02,072906";"21";"1"
"17810";"2025-05-12 21:41:02,275188";"Buena";"2025-05-12 21:41:02,275188";"22";"1"
"17811";"2025-05-12 21:41:02,463836";"Moderado";"2025-05-12 21:41:02,463836";"23";"1"
"17812";"2025-05-12 21:41:02,644980";"Parcialmente";"2025-05-12 21:41:02,644980";"24";"1"
"17813";"2025-05-12 21:41:04,029353";"Frecuentemente";"2025-05-12 21:41:04,029353";"21";"1"
"17814";"2025-05-12 21:41:04,207459";"Buena";"2025-05-12 21:41:04,207459";"22";"1"
"17815";"2025-05-12 21:41:04,388420";"Moderado";"2025-05-12 21:41:04,388420";"23";"1"
"17816";"2025-05-12 21:41:04,565207";"Parcialmente";"2025-05-12 21:41:04,565207";"24";"1"
"17817";"2025-05-12 21:41:05,817090";"Nunca";"2025-05-12 21:41:05,817090";"21";"1"
"17818";"2025-05-12 21:41:05,999233";"Buena";"2025-05-12 21:41:05,999233";"22";"1"
"17819";"2025-05-12 21:41:06,180087";"Pequeño";"2025-05-12 21:41:06,180087";"23";"1"
"17820";"2025-05-12 21:41:06,358106";"Parcialmente";"2025-05-12 21:41:06,358106";"24";"1"
"17821";"2025-05-12 21:41:07,615725";"Ocasionalmente";"2025-05-12 21:41:07,615725";"21";"1"
"17822";"2025-05-12 21:41:07,791168";"Buena";"2025-05-12 21:41:07,791168";"22";"1"
"17823";"2025-05-12 21:41:07,969137";"Moderado";"2025-05-12 21:41:07,969137";"23";"1"
"17824";"2025-05-12 21:41:08,145483";"Totalmente";"2025-05-12 21:41:08,145483";"24";"1"
"17825";"2025-05-12 21:41:09,388353";"Siempre";"2025-05-12 21:41:09,388353";"21";"1"
"17826";"2025-05-12 21:41:09,567369";"Neutral";"2025-05-12 21:41:09,567369";"22";"1"
"17827";"2025-05-12 21:41:09,746425";"Moderado";"2025-05-12 21:41:09,746425";"23";"1"
"17828";"2025-05-12 21:41:09,930548";"Poco";"2025-05-12 21:41:09,930548";"24";"1"
"17829";"2025-05-12 21:41:11,178735";"Frecuentemente";"2025-05-12 21:41:11,178735";"21";"1"
"17830";"2025-05-12 21:41:11,357151";"Neutral";"2025-05-12 21:41:11,357151";"22";"1"
"17831";"2025-05-12 21:41:11,533587";"Ninguno";"2025-05-12 21:41:11,533587";"23";"1"
"17832";"2025-05-12 21:41:11,708235";"Totalmente";"2025-05-12 21:41:11,708235";"24";"1"
"17833";"2025-05-12 21:41:12,949698";"Siempre";"2025-05-12 21:41:12,949698";"21";"1"
"17834";"2025-05-12 21:41:13,128301";"Buena";"2025-05-12 21:41:13,128301";"22";"1"
"17835";"2025-05-12 21:41:13,305438";"Pequeño";"2025-05-12 21:41:13,305438";"23";"1"
"17836";"2025-05-12 21:41:13,481703";"Parcialmente";"2025-05-12 21:41:13,481703";"24";"1"
"17837";"2025-05-12 21:41:14,724544";"Siempre";"2025-05-12 21:41:14,724544";"21";"1"
"17838";"2025-05-12 21:41:14,901795";"Buena";"2025-05-12 21:41:14,901795";"22";"1"
"17839";"2025-05-12 21:41:15,093804";"Moderado";"2025-05-12 21:41:15,093804";"23";"1"
